id,dataset,weight,height,sex
ID5590,validation,62.8,145.8,0
ID5591,validation,64.6,148.9,0
ID5592,validation,64.8,135.8,0
ID5593,validation,63,132.1,0
ID5594,validation,66.9,145.9,0
ID5595,validation,69.8,188.1,1
ID5596,validation,61.9,126.4,0
ID5597,validation,69.1,184.4,1
ID5598,validation,64.1,131,0
ID5599,validation,63.9,128.1,0
ID5600,validation,66.6,154.4,0
ID5601,validation,67.7,185.1,1
ID5602,validation,70.5,181.9,1
ID5603,validation,68.5,154.3,1
ID5604,validation,66.2,152.3,0
ID5605,validation,60.3,125.5,0
ID5606,validation,66.6,152.6,0
ID5607,validation,62.1,145.8,1
ID5608,validation,70.4,178.6,1
ID5609,validation,65.6,168,1
ID5610,validation,63.2,127,0
ID5611,validation,68.7,164.1,0
ID5612,validation,67.8,179.8,1
ID5613,validation,64.5,147,1
ID5614,validation,66.7,183.7,1
ID5615,validation,65.2,151.9,1
ID5616,validation,66.2,172,0
ID5617,validation,64.4,140,0
ID5618,validation,66.2,144.7,0
ID5619,validation,65.9,126.3,0
ID5620,validation,66.8,137.6,0
ID5621,validation,66.5,149.7,0
ID5622,validation,66.6,185,1
ID5623,validation,65.3,137.6,0
ID5624,validation,69.6,189.7,1
ID5625,validation,66.7,145.3,0
ID5626,validation,63.8,134.8,0
ID5627,validation,63.8,129.8,0
ID5628,validation,64.3,126.1,0
ID5629,validation,68.9,176.7,1
ID5630,validation,68.5,182.1,1
ID5631,validation,64.9,126.7,0
ID5632,validation,66.9,145.8,0
ID5633,validation,67.8,158.3,1
ID5634,validation,65.2,141.3,0
ID5635,validation,68,185.7,1
ID5636,validation,64.4,145.4,0
ID5637,validation,61.6,137.4,0
ID5638,validation,67.4,174.7,1
ID5639,validation,64.5,157.3,1
ID5640,validation,69.4,162.6,0
ID5641,validation,67.7,177.2,1
ID5642,validation,66.2,145.2,0
ID5643,validation,66.9,169.6,1
ID5644,validation,64.6,148.7,0
ID5645,validation,66.1,159.4,0
ID5646,validation,64.5,143,0
ID5647,validation,62.8,128.9,0
ID5648,validation,63.7,135.8,0
ID5649,validation,69.2,185.9,1
ID5650,validation,63.9,152,1
ID5651,validation,64.1,146.8,0
ID5652,validation,57.7,125.9,0
ID5653,validation,65.3,154.1,1
ID5654,validation,67.3,187.4,1
ID5655,validation,65.5,159.9,1
ID5656,validation,65.1,180.8,1
ID5657,validation,66.2,151,0
ID5658,validation,68.5,176.9,0
ID5659,validation,67.1,146.6,0
ID5660,validation,66.2,153.4,0
ID5661,validation,68.9,177.2,1
ID5662,validation,68.7,187.3,1
ID5663,validation,63.4,163.1,1
ID5664,validation,65.1,137.6,0
ID5665,validation,62.3,129.3,0
ID5666,validation,63.9,140.9,0
ID5667,validation,66.8,181.9,1
ID5668,validation,68.4,157.5,0
ID5669,validation,66.5,149.8,0
ID5670,validation,64.3,148.2,0
ID5671,validation,66.5,138.6,0
ID5672,validation,69.7,181.2,1
ID5673,validation,62.1,134.1,0
ID5674,validation,65.7,179.5,1
ID5675,validation,68.5,172.6,0
ID5676,validation,63.4,126.5,0
ID5677,validation,63.3,149,0
ID5678,validation,67.2,182.7,1
ID5679,validation,66.4,153.1,0
ID5680,validation,67.5,164,1
ID5681,validation,67.8,148.5,0
ID5682,validation,62.8,134.7,0
ID5683,validation,67.8,172.7,1
ID5684,validation,61.6,129.7,0
ID5685,validation,65.5,142.5,0
ID5686,validation,66.3,162.5,1
ID5687,validation,64.4,136.2,0
ID5688,validation,63,128.1,0
ID5689,validation,71.9,182.7,1
ID5690,validation,67.4,159.6,0
ID5691,validation,69.8,181.2,1
ID5692,validation,61.7,132.6,0
ID5693,validation,63.7,127.3,0
ID5694,validation,69.2,185.3,1
ID5695,validation,65.9,174.8,1
ID5696,validation,66.5,164.7,1
ID5697,validation,63.3,145.5,0
ID5698,validation,68.8,161.6,0
ID5699,validation,69,187.5,1
ID5700,validation,60.8,128.4,1
ID5701,validation,70.1,184.1,1
ID5702,validation,66.9,175.4,1
ID5703,validation,64.5,129.8,0
ID5704,validation,67.3,175.3,1
ID5705,validation,67.2,165.1,0
ID5706,validation,63.4,134.1,0
ID5707,validation,62.4,126.5,0
ID5708,validation,64.6,143.2,0
ID5709,validation,65.7,169.7,1
ID5710,validation,65.1,164.3,1
ID5711,validation,68,185.2,1
ID5712,validation,64.9,140.8,0
ID5713,validation,66.5,176.6,1
ID5714,validation,67.8,189.7,1
ID5715,validation,69.1,176.6,1
ID5716,validation,66.9,177.6,1
ID5717,validation,67.9,173.4,1
ID5718,validation,62.3,147.3,0
ID5719,validation,63.4,129.7,0
ID5720,validation,67.5,172,1
ID5721,validation,67.9,182.3,1
ID5722,validation,65.3,140.6,0
ID5723,validation,66.2,156.4,0
ID5724,validation,62.4,135.7,0
ID5725,validation,64.9,160.2,1
ID5726,validation,69.5,175.8,1
ID5727,validation,65.8,138.7,0
ID5728,validation,67,160.2,1
ID5729,validation,67,142.9,0
ID5730,validation,64.9,136.7,0
ID5731,validation,66.7,153.6,0
ID5732,validation,64.2,149.3,0
ID5733,validation,72,177.4,0
ID5734,validation,69.4,185.3,1
ID5735,validation,64.4,138.2,0
ID5736,validation,63.8,145.9,0
ID5737,validation,63.4,138,0
ID5738,validation,63.7,132.8,0
ID5739,validation,67.2,173.5,1
ID5740,validation,69.2,164,0
ID5741,validation,62.2,142.3,1
ID5742,validation,64.2,143.3,0
ID5743,validation,68.2,161.3,0
ID5744,validation,72.4,189.2,1
ID5745,validation,66.1,182.4,1
ID5746,validation,68.9,181.5,1
ID5747,validation,66.1,152.7,0
ID5748,validation,66.2,160.4,0
ID5749,validation,64.5,139.5,0
ID5750,validation,65.7,165.2,0
ID5751,validation,65.6,134.6,0
ID5752,validation,68.8,175.8,1
ID5753,validation,65,125.8,0
ID5754,validation,67.4,164.9,0
ID5755,validation,65.4,151.5,0
ID5756,validation,66.4,165.6,1
ID5757,validation,66.9,164.4,1
ID5758,validation,67,151.4,0
ID5759,validation,67.3,144,0
ID5760,validation,63.2,139.4,0
ID5761,validation,66.3,142.7,0
ID5762,validation,67.4,149.8,0
ID5763,validation,65.4,140.1,0
ID5764,validation,61.3,132.2,0
ID5765,validation,64.4,143.5,0
ID5766,validation,68.3,186.7,1
ID5767,validation,62.6,126.9,0
ID5768,validation,67.8,186.1,1
ID5769,validation,63.7,125.9,0
ID5770,validation,65.3,145,0
ID5771,validation,64.4,166.5,1
ID5772,validation,69.5,185.7,1
ID5773,validation,64.8,137.9,0
ID5774,validation,69.9,185.4,1
ID5775,validation,62.9,137.4,0
ID5776,validation,64.4,169.1,1
ID5777,validation,66.5,161.3,0
ID5778,validation,62.6,128.9,0
ID5779,validation,67.8,166.1,1
ID5780,validation,71.8,182.1,1
ID5781,validation,63.1,154.9,1
ID5782,validation,66.9,186.2,1
ID5783,validation,66.4,176.2,1
ID5784,validation,65.4,144.8,0
ID5785,validation,66.9,166.4,1
ID5786,validation,67.6,178.2,1
ID5787,validation,64.6,148.5,0
ID5788,validation,65.9,175.6,1
ID5789,validation,64.2,137,0
ID5790,validation,67.9,158,0
ID5791,validation,67,164.1,0
ID5792,validation,66.8,166,0
ID5793,validation,63.3,163.1,0
ID5794,validation,63.3,143,0
ID5795,validation,65.6,164.6,0
ID5796,validation,66.8,182.8,1
ID5797,validation,61.9,139.9,1
ID5798,validation,67.5,167.2,1
ID5799,validation,62.9,144.5,0
ID5800,validation,65.5,161.7,1
ID5801,validation,61.3,127.1,0
ID5802,validation,65.1,180.8,1
ID5803,validation,64.5,130.7,0
ID5804,validation,62.7,134.2,0
ID5805,validation,61.7,126,0
ID5806,validation,63.2,142.6,0
ID5807,validation,66.9,189.4,1
ID5808,validation,66.8,160,0
ID5809,validation,65.7,160,1
ID5810,validation,67.7,182.4,1
ID5811,validation,62.9,138.4,0
ID5812,validation,68.7,189.7,1
ID5813,validation,67.1,168.1,0
ID5814,validation,67.7,169.6,1
ID5815,validation,63.9,129.6,0
ID5816,validation,66.6,166.6,1
ID5817,validation,71.7,188,1
ID5818,validation,65.2,136.8,0
ID5819,validation,63.2,133,0
ID5820,validation,64.6,129.8,0
ID5821,validation,63.7,139.7,0
ID5822,validation,61.4,136.3,0
ID5823,validation,63.1,136.6,0
ID5824,validation,63.8,134.7,0
ID5825,validation,67.4,168.4,1
ID5826,validation,62.8,129.3,0
ID5827,validation,64.8,163.4,1
ID5828,validation,68.3,182.7,1
ID5829,validation,67.7,182,1
ID5830,validation,61.9,130.8,0
ID5831,validation,64,155,1
ID5832,validation,68.2,162.9,0
ID5833,validation,68.5,183.7,1
ID5834,validation,69.2,159.2,1
ID5835,validation,64.6,140.2,1
ID5836,validation,69.1,184.9,1
ID5837,validation,68,171.2,1
ID5838,validation,67.2,169.9,1
ID5839,validation,65.8,143.8,0
ID5840,validation,63,154.4,0
ID5841,validation,64.5,134.6,0
ID5842,validation,70.4,188.8,1
ID5843,validation,65.5,158.6,0
ID5844,validation,68.3,181.5,1
ID5845,validation,63.9,135.7,0
ID5846,validation,66.8,156.8,0
ID5847,validation,67.8,177.8,1
ID5848,validation,69.8,184.3,1
ID5849,validation,66.4,154,0
ID5850,validation,63.5,155.5,0
ID5851,validation,67.9,154.1,0
ID5852,validation,66.6,147.7,0
ID5853,validation,68.1,154.8,0
ID5854,validation,66,160.7,0
ID5855,validation,67.7,165.1,1
ID5856,validation,67.6,186.9,1
ID5857,validation,64.1,140.5,0
ID5858,validation,66.7,151.8,0
ID5859,validation,63,131.4,0
ID5860,validation,68,170.3,1
ID5861,validation,65,149,0
ID5862,validation,59.1,125,0
ID5863,validation,66.7,146.9,0
ID5864,validation,63.5,141,0
ID5865,validation,63.6,162.7,1
ID5866,validation,65.8,170.6,1
ID5867,validation,62.4,162.5,1
ID5868,validation,64.8,151,0
ID5869,validation,67.7,188.3,1
ID5870,validation,71.2,183.8,1
ID5871,validation,67.4,186.7,1
ID5872,validation,64.8,151.7,0
ID5873,validation,66.9,173.1,1
ID5874,validation,66.7,164.2,1
ID5875,validation,65.1,141.6,0
ID5876,validation,64.3,136,0
ID5877,validation,65.4,137.2,0
ID5878,validation,62.2,135.6,0
ID5879,validation,66.7,162.9,0
ID5880,validation,61.8,135.6,0
ID5881,validation,66.9,168.4,1
ID5882,validation,62.2,138.4,0
ID5883,validation,60.8,125,0
ID5884,validation,67.5,165.3,1
ID5885,validation,67.2,178.1,1
ID5886,validation,60.9,139.2,0
ID5887,validation,66.7,164.5,0
ID5888,validation,60.9,135.6,0
ID5889,validation,67.2,186,1
ID5890,validation,67.8,172.2,1
ID5891,validation,67.4,156.1,0
ID5892,validation,69.6,174.9,1
ID5893,validation,60.5,139.8,0
ID5894,validation,60.9,136.7,0
ID5895,validation,70.2,188,1
ID5896,validation,66.9,168.6,0
ID5897,validation,64.6,137.4,0
ID5898,validation,63.3,127.8,0
ID5899,validation,63.3,137.8,0
ID5900,validation,66.2,168.3,1
ID5901,validation,66.2,145.6,0
ID5902,validation,65.4,143.9,0
ID5903,validation,62.7,136.1,0
ID5904,validation,63.9,125.8,0
ID5905,validation,64,158.2,1
ID5906,validation,64.8,173.9,1
ID5907,validation,66.3,179.3,1
ID5908,validation,64.7,130.3,0
ID5909,validation,65.4,146.2,0
ID5910,validation,69.7,181.2,1
ID5911,validation,63.8,139.9,0
ID5912,validation,66.2,167.8,0
ID5913,validation,66,185.9,1
ID5914,validation,64.1,152.8,1
ID5915,validation,65.1,156.4,1
ID5916,validation,67.1,167.2,1
ID5917,validation,64.4,138.9,0
ID5918,validation,68.5,176.8,1
ID5919,validation,62.3,129.3,1
ID5920,validation,65.7,165.1,0
ID5921,validation,66.8,172.2,1
ID5922,validation,69.4,180.1,1
ID5923,validation,69.7,188.2,1
ID5924,validation,68.8,176.5,0
ID5925,validation,70.5,187.3,1
ID5926,validation,64,137.4,0
ID5927,validation,67.4,178.8,1
ID5928,validation,68.9,189.9,1
ID5929,validation,68.6,178.7,1
ID5930,validation,69.1,165.8,0
ID5931,validation,65,149.6,0
ID5932,validation,62.3,128.5,0
ID5933,validation,63.3,133,0
ID5934,validation,64.6,150.8,0
ID5935,validation,67.9,161.3,0
ID5936,validation,68.6,185.5,1
ID5937,validation,68.9,178.8,1
ID5938,validation,64.4,139.1,0
ID5939,validation,66.5,179.2,1
ID5940,validation,69.1,173.7,0
ID5941,validation,63.5,137.8,0
ID5942,validation,67.6,161.8,0
ID5943,validation,62.2,134,0
ID5944,validation,68.3,181.2,1
ID5945,validation,65.4,139.7,0
ID5946,validation,60.7,129.4,0
ID5947,validation,65.3,139,0
ID5948,validation,68.3,158.8,0
ID5949,validation,68.3,166.8,0
ID5950,validation,68.6,163.2,0
ID5951,validation,69.4,169.5,0
ID5952,validation,62.5,126.7,0
ID5953,validation,67.8,164.3,1
ID5954,validation,65.5,148,0
ID5955,validation,64.8,149.6,0
ID5956,validation,61.5,133.5,0
ID5957,validation,62.5,142.5,0
ID5958,validation,65.8,140.2,0
ID5959,validation,65.4,139.2,0
ID5960,validation,61.8,144.9,0
ID5961,validation,66.3,165.4,1
ID5962,validation,64.6,137.5,0
ID5963,validation,63.5,130.3,0
ID5964,validation,66.8,166.2,0
ID5965,validation,67,164.9,1
ID5966,validation,66,150.8,0
ID5967,validation,67.5,156.3,0
ID5968,validation,65.3,162.7,1
ID5969,validation,64.2,135.1,0
ID5970,validation,65,159.1,1
ID5971,validation,63.9,142.4,0
ID5972,validation,69.2,189.2,1
ID5973,validation,71.1,188.6,1
ID5974,validation,64.1,146.8,0
ID5975,validation,64.2,141,0
ID5976,validation,65.7,139.2,0
ID5977,validation,64.2,150.7,0
ID5978,validation,66.9,154.1,0
ID5979,validation,62.8,128.8,0
ID5980,validation,69.6,185.6,1
ID5981,validation,63.6,129.2,0
ID5982,validation,67,162,0
ID5983,validation,69.2,172,1
ID5984,validation,69.5,174,1
ID5985,validation,64.8,147.4,1
ID5986,validation,63.9,156.8,0
ID5987,validation,65,134.5,0
ID5988,validation,64.6,138.1,0
ID5989,validation,64.6,153.3,0
ID5990,validation,65.2,140.6,0
ID5991,validation,61.5,137.3,0
ID5992,validation,68.6,178.4,1
ID5993,validation,62.7,138.5,0
ID5994,validation,64.3,138.6,0
ID5995,validation,65.1,148.8,0
ID5996,validation,65.7,157.5,0
ID5997,validation,62.7,126.4,0
ID5998,validation,67.7,171.7,1
ID5999,validation,68.5,169.1,1
ID6000,validation,63.7,146.2,1
ID6001,testing,64.6,143.1,
ID6002,testing,68.8,184.8,
ID6003,testing,63.6,133.4,
ID6004,testing,66.8,173.6,
ID6005,testing,66.5,166.4,
ID6006,testing,69.3,184.1,
ID6007,testing,66.5,176.2,
ID6008,testing,66.2,180.6,
ID6009,testing,62.7,138.3,
ID6010,testing,67.7,184.5,
ID6011,testing,66.4,181.9,
ID6012,testing,63.7,142.5,
ID6013,testing,66.2,146.7,
ID6014,testing,66.1,178.6,
ID6015,testing,61.7,134.7,
ID6016,testing,69.3,162.3,
ID6017,testing,64.6,158.4,
ID6018,testing,60,126.5,
ID6019,testing,64.1,142.7,
ID6020,testing,62.7,132.6,
ID6021,testing,67.2,158.3,
ID6022,testing,69.4,182.1,
ID6023,testing,65.1,154.8,
ID6024,testing,65.3,183.8,
ID6025,testing,69.8,187.1,
ID6026,testing,68,157.8,
ID6027,testing,65.3,174.7,
ID6028,testing,67.2,173.3,
ID6029,testing,68.7,179.2,
ID6030,testing,68.8,173,
ID6031,testing,67.9,153.4,
ID6032,testing,63.2,142.4,
ID6033,testing,67.9,181.7,
ID6034,testing,60.4,125.4,
ID6035,testing,65.4,142.9,
ID6036,testing,62.6,142.9,
ID6037,testing,64.4,160,
ID6038,testing,65.7,140.6,
ID6039,testing,67.9,182.7,
ID6040,testing,69,186.6,
ID6041,testing,64.4,140.3,
ID6042,testing,64.1,133,
ID6043,testing,62.1,132.9,
ID6044,testing,67.4,162.6,
ID6045,testing,66.5,151,
ID6046,testing,61.5,133,
ID6047,testing,66.9,169.5,
ID6048,testing,68.1,164.4,
ID6049,testing,66,169.3,
ID6050,testing,64.4,130.7,
ID6051,testing,68.7,186.4,
ID6052,testing,62.5,139.5,
ID6053,testing,67.4,177.1,
ID6054,testing,61.3,139.8,
ID6055,testing,61.7,140,
ID6056,testing,70.6,186,
ID6057,testing,64.5,157.1,
ID6058,testing,62.5,128.6,
ID6059,testing,63.4,145.3,
ID6060,testing,63,139.4,
ID6061,testing,66.7,132,
ID6062,testing,65.2,167.1,
ID6063,testing,68.7,165.9,
ID6064,testing,66.4,139.7,
ID6065,testing,66.2,136.8,
ID6066,testing,66.2,171.7,
ID6067,testing,67.8,182.6,
ID6068,testing,71,183.2,
ID6069,testing,69.5,185.3,
ID6070,testing,66.2,180.7,
ID6071,testing,65.3,189.4,
ID6072,testing,69.7,188.5,
ID6073,testing,64.4,149.7,
ID6074,testing,66,173.9,
ID6075,testing,64.9,142.1,
ID6076,testing,68.8,170.5,
ID6077,testing,64.8,143.8,
ID6078,testing,62.6,140,
ID6079,testing,65.8,159.4,
ID6080,testing,67.8,161.6,
ID6081,testing,68.8,187.6,
ID6082,testing,69.2,165.3,
ID6083,testing,65.6,151.2,
ID6084,testing,69,182.2,
ID6085,testing,64.6,149.4,
ID6086,testing,66.3,162.8,
ID6087,testing,67.1,160.5,
ID6088,testing,67.6,164.9,
ID6089,testing,67.7,175.6,
ID6090,testing,64.8,149,
ID6091,testing,67.2,169,
ID6092,testing,64.3,146.7,
ID6093,testing,64.7,167.1,
ID6094,testing,62.5,140.6,
ID6095,testing,71,181.1,
ID6096,testing,72.2,188.9,
ID6097,testing,67.4,148.6,
ID6098,testing,63.5,152.7,
ID6099,testing,63.8,128.9,
ID6100,testing,68.7,182,
ID6101,testing,66.1,172.4,
ID6102,testing,67.1,146.6,
ID6103,testing,66.1,170.8,
ID6104,testing,69.3,172.3,
ID6105,testing,68.6,159.9,
ID6106,testing,65.5,150.4,
ID6107,testing,61.4,131.4,
ID6108,testing,67.7,177.3,
ID6109,testing,64.7,167.1,
ID6110,testing,68.9,183.1,
ID6111,testing,64.5,132.3,
ID6112,testing,68.3,176.2,
ID6113,testing,64.1,137.3,
ID6114,testing,62.1,133.7,
ID6115,testing,66.5,175.4,
ID6116,testing,66.1,150.4,
ID6117,testing,69,184,
ID6118,testing,67.1,175.2,
ID6119,testing,68.6,187,
ID6120,testing,65.4,144,
ID6121,testing,61.2,127.2,
ID6122,testing,63.5,129.9,
ID6123,testing,68.3,173.8,
ID6124,testing,68,178.1,
ID6125,testing,61.5,128,
ID6126,testing,61.6,131.6,
ID6127,testing,66.1,161.5,
ID6128,testing,66.7,156.1,
ID6129,testing,69.6,189.8,
ID6130,testing,63.8,138.9,
ID6131,testing,66.2,154.3,
ID6132,testing,65.9,141,
ID6133,testing,62.3,139,
ID6134,testing,63.1,137.1,
ID6135,testing,67.4,188.8,
ID6136,testing,61.8,127.2,
ID6137,testing,68.8,179.9,
ID6138,testing,71.2,182.8,
ID6139,testing,66.8,161.6,
ID6140,testing,65.6,151.5,
ID6141,testing,66.9,171.1,
ID6142,testing,66.2,146.1,
ID6143,testing,67.6,171.3,
ID6144,testing,64.7,137.7,
ID6145,testing,67.6,175.7,
ID6146,testing,67.4,183.5,
ID6147,testing,63.9,135.7,
ID6148,testing,68.4,187.9,
ID6149,testing,71.6,185.7,
ID6150,testing,69.7,177,
ID6151,testing,64.2,157.9,
ID6152,testing,65.7,129.1,
ID6153,testing,66.9,166.9,
ID6154,testing,68.3,178.4,
ID6155,testing,63.1,145.9,
ID6156,testing,70,176.5,
ID6157,testing,63.2,148,
ID6158,testing,65.5,149.1,
ID6159,testing,64,141.4,
ID6160,testing,69.3,179,
ID6161,testing,68.1,162.5,
ID6162,testing,64.4,138.9,
ID6163,testing,63.7,138.2,
ID6164,testing,64.3,134.6,
ID6165,testing,64.4,158.6,
ID6166,testing,62.4,127.6,
ID6167,testing,66.5,155.4,
ID6168,testing,67.5,158.2,
ID6169,testing,63,140.5,
ID6170,testing,64,146.9,
ID6171,testing,63,134.4,
ID6172,testing,65.3,140.5,
ID6173,testing,64.4,154.6,
ID6174,testing,64.9,179.4,
ID6175,testing,62.9,142.3,
ID6176,testing,66.4,166.1,
ID6177,testing,67.4,178.2,
ID6178,testing,67.7,180.1,
ID6179,testing,68.5,186.7,
ID6180,testing,66,186.2,
ID6181,testing,65.9,142.9,
ID6182,testing,68.6,179.2,
ID6183,testing,64.8,150.7,
ID6184,testing,70.4,188.6,
ID6185,testing,66.2,143.8,
ID6186,testing,69.4,169.6,
ID6187,testing,64.4,141.7,
ID6188,testing,70.2,184.3,
ID6189,testing,67.6,169.8,
ID6190,testing,64.4,133.3,
ID6191,testing,66.3,147.6,
ID6192,testing,71.7,185.8,
ID6193,testing,66.7,189.4,
ID6194,testing,65.1,148.3,
ID6195,testing,69.7,186.4,
ID6196,testing,65.5,150.5,
ID6197,testing,62.7,132.7,
ID6198,testing,66.7,157.5,
ID6199,testing,65,166.8,
ID6200,testing,66.6,162.7,
ID6201,testing,68.1,176.2,
ID6202,testing,67.1,155.5,
ID6203,testing,61.9,142.8,
ID6204,testing,67.6,186.1,
ID6205,testing,66.6,146.2,
ID6206,testing,63.3,136.1,
ID6207,testing,63.4,134.3,
ID6208,testing,69.8,184.2,
ID6209,testing,67.8,162.9,
ID6210,testing,69.6,182.9,
ID6211,testing,67.2,179.2,
ID6212,testing,66.2,176,
ID6213,testing,64.8,136.4,
ID6214,testing,63.6,135.8,
ID6215,testing,67.4,163.5,
ID6216,testing,66.3,166.6,
ID6217,testing,62.9,144.2,
ID6218,testing,62.9,134.1,
ID6219,testing,65.6,157.9,
ID6220,testing,66.1,168,
ID6221,testing,68.1,164.5,
ID6222,testing,63.8,145.4,
ID6223,testing,66.3,163.7,
ID6224,testing,65.3,132,
ID6225,testing,65,134.1,
ID6226,testing,66.1,170.3,
ID6227,testing,63.8,129.4,
ID6228,testing,64.3,135,
ID6229,testing,67.2,174.4,
ID6230,testing,61,127.3,
ID6231,testing,65,151.2,
ID6232,testing,65,154.8,
ID6233,testing,66.7,159.5,
ID6234,testing,68.7,172.8,
ID6235,testing,66.7,154,
ID6236,testing,66.9,144.8,
ID6237,testing,68.6,178,
ID6238,testing,64.3,158,
ID6239,testing,68.1,182.2,
ID6240,testing,66,155.1,
ID6241,testing,65.8,166.3,
ID6242,testing,65.5,175.6,
ID6243,testing,71.1,189.1,
ID6244,testing,61.9,134.7,
ID6245,testing,59.7,126.4,
ID6246,testing,68.5,156.4,
ID6247,testing,64.6,176.7,
ID6248,testing,67.1,163.5,
ID6249,testing,66,156.8,
ID6250,testing,63.5,126.9,
ID6251,testing,61.8,128.3,
ID6252,testing,61.6,125.7,
